negative,ai,n't,no,one,gonna,come,tellin,me,ke,sabe,ke,and,then,unfollow,me,wtf,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,"""",damm,todos,se,casaron,and,we,still,single,lol,forever,alone,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,en,la,novela,everyone,got,marry,and,shit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,cuzs,le,eche,espuma,en,la,boca,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,pasame,la,botella,voy,a,beber,en,nombre,de,ella,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,no,skool,for,me,ni,tomorrow,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,a,la,gma,se,le,kemaron,los,buñuelos,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,still,here,en,la,casa,chillin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,cuzs,me,dormi,bien,early,a,las,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,i,mean,ya,me,aburri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,damm,first,day,of,school,and,ya,me,corrienron,de,la,class,smh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ya,no,me,dan,celos,antes,me,enojaba,bien,feo,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,pero,le,huelen,las,patas,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,my,brothers,and,my,dad,said,ke,si,me,meten,a,la,carcel,me,van,a,dejar,ahi,lol,smh,,,,,,,,,,,,,,,,,,,,,,
neutral,oh,ya,me,akorde,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ya,manana,back,to,h,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ya,me,dijo,so,ya,idc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,i,can,get,out,the,room,cuzs,ay,ta,mi,ex,-.-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,and,then,me,dice,ke,me,peine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,amm,idgaf,no,andaba,kon,niuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,damm,i,guess,ya,ne,kacharon,en,la,movida,todas,estas,pinches,viejas,fuck,it,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,hay,palabras,ke,no,dicen,nada,y,borracheras,ke,lo,dicen,todo,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,ay,ke,la,boca,se,te,aga,chicharron,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,it,was,cute,when,i,hug,my,brother,and,told,him,ke,lo,keria,mucho,:,*,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,de,lejos,me,extrañas,de,cercas,me,chingas,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,about,to,watch,this,movie,ke,se,llama,"""",mama,"""",:/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ayy,me,mando,alv,la,girl,de,kemah,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ke,vamos,ir,a,ver,los,tigres,del,norte,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,we,all,hoeing,around,ya,no,se,puede,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,"""",yo,se,ke,estoy,hermosa,nomas,kuando,me,pinto,"""",(,simpa,),lmfao,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,lmao,el,jugo,vida,tenia,cocaina,lo,sospecho,andamos,muy,lokas,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,ke,karla,pa,reina,gay,lmfao,xd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,ya,todos,se,pasaron,rt,ya,me,canse,de,reirme,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,uta,ke,nos,van,a,invitar,a,calibre,0,npw,lmao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,ay,ke,niña,tan,horrible,se,pasaron,de,verg,*,sus,papas,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,dime,ke,me,kieres,dime,ke,me,adoras,dime,ke,me,piensas,and,ya,no,me,akuerdo,lol,,,,,,,,,,,,,,,,,,,,,,,,
neutral,wtf,lol,ok,ya,ima,drink,summ,water,pa,ke,se,me,pase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,and,simpa,was,like,"""",cochina,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,i,said,"""",me,kiero,echar,un,churro,de,mota,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,lmao,me,pase,de,verga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,idk,wtf,they,gave,me,rt,ando,bien,happy,and,idk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ni,duchi,gavana,ni,shanet,ni,el,mas,dulce,aroma,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,lmao,rn,we,laughing,todos,mongolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,diciendole,a,su,amigo,ke,me,agrege,en,fb,chorros,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,simpa,se,pasa,de,v,****,i,swear,lmfao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,vayase,a,la,chingada,entonces,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,aunque,tenga,cualidades,y,lo,quieran,en,tu,casa,aunque,tome,con,medida,y,en,su,house,tenga,terraza,,,,,,,,,,,,,,,,,,,,,,,
neutral,osea,hello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,y,no,digas,ke,i,was,ke,a,playa,and,shit,cuzs,nada,ke,ver,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,ami,me,vale,madre,ke,ya,no,me,kieras,kon,ke,no,digas,chingaderas,de,mi,i,'m,good,,,,,,,,,,,,,,,,,,,,,,,
positive,pero,if,she,'s,already,taken,i,wish,her,the,best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,cuzs,damm,idk,me,entro,curiosidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,fui,legal,....,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,los,ke,me,la,pelaron,en,el,0,me,la,seguiran,pelando,en,el,0,lmao,[,simpa,],,,,,,,,,,,,,,,,,,,,,,,
negative,well,rn,i,'m,in,the,rr,cuzs,me,iso,mal,el,mole,or,idk,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,watchin,movies,de,narkos,w,this,punks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,pero,fuck,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,and,la,food,ke,me,asian,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,so,i,guess,no,vamos,a,ir,ala,virgen,today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,con,lo,dificil,ke,es,el,amor,....,y,tu,perdiendome,lol,(,simpa,),,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,siempre,me,anda,jalando,las,greñas,and,pegandome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,now,we,cool,but,molesta,mucho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,i,dont,feel,like,going,a,la,disko,pero,ya,les,dije,ke,si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,about,to,eat,mole,for,breakfast,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,ultimo,dia,del,año,y,me,corrieron,de,mi,kasa,lol,npw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,just,woke,up,otra,vez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,this,cruda,<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,tomorrow,going,a,la,virgen,w,my,people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,y,yo,todavia,aka,w,my,people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,when,i,'m,drunk,i,always,say,i,have,un,nopal,en,la,for,head,lol,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,ah,este,cafe,de,olla,ta,bien,bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,but,still,a,comer,enchiladas,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,nvm,hoy,no,abren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,so,finna,walk,our,asses,a,la,panaderia,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,pero,i,'m,not,goung,to,sleep,till,the,sun,comes,out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,everyone,is,singing,asta,yo,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,do,n't,put,tragos,de,amrgo,licor,cuzs,ayi,si,ya,valio,y,me,acabo,la,bottle,,,,,,,,,,,,,,,,,,,,,,,,,
negative,tonight,is,the,night,were,i,get,fucked,up,do,n't,give,a,fuck,bout,anything,and,ke,pase,lo,ke,pase,,,,,,,,,,,,,,,,,,,,
negative,lol,jammin,toda,mensa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,damm,estos,frijoles,con,chile,were,good,af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,and,then,regresarme,aka,con,la,banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,aka,con,los,friends,dancing,and,shit,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,el,billete,es,pa,gastarlo,y,aprender,a,generarlo,se,ha,vuelto,buena,tarea,un,saluda,pa,mi,hermano,y,al,moreno,que,lo,extraño,#chillinwithfam,,,,,,,,,,,,,,,,
negative,this,movie,is,badass,like,damm,me,ase,llorar,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,after,this,i,'m,just,gonna,go,home,drink,summ,hot,chocolate,con,bolillo,and,sleep,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,well,ya,me,bañe,so,tomorrow,i,can,go,a,tamasopo,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,aveces,namas,me,kiero,poner,tape,and,abrirmelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,todos,close,and,shit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,idk,why,females,like,my,eyes,parecen,de,pinche,camaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,this,days,is,when,i,eat,the,most,damm,pura,mexican,food,;),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,nada,ya,i,'m,calm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lmao,y,ay,vienes,tu,-.-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,this,girl,likes,me,and,como,ni,la,pelo,she,'s,always,trying,to,get,me,jealous,-.-,,,,,,,,,,,,,,,,,,,,,,,,
neutral,yo,como,con,frijoles,salsa,y,huevo,y,las,flores,que,te,llevo,las,corte,de,mi,jardin,#jammin,#pistiando,#0awite,,,,,,,,,,,,,,,,,,,,,
neutral,kuando,me,enojo,se,me,calientan,las,orejas,idk,why,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,tiene,puro,porn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,ay,te,miro,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,nombre,ya,mero,ptras,a,la,skool,smh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,ahuevo,dijo,el,perro,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,ya,estas,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,prestamelo,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,i,do,n't,understand,my,dad,rt,me,dice,ke,pelie,por,lo,ke,kiero,y,luego,me,anda,ayi,regañando,ke,viejas,sobran,smh,,,,,,,,,,,,,,,,,
neutral,@,lmao,0.0,$,o,ke,pedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,prestame,una,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,en,el,metro,fuck,it,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,en,el,camaro,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,pos,pa,la,otra,nos,vamos,a,un,house,party,ya,sabes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,ya,estas,and,claro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,i,do,n't,like,when,i,come,home,and,luego,luego,me,ponen,a,limpiar,-.-,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,lmao,vete,alv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,si,aka,ando,al,0,pura,vida,loka,ya,tu,sabes,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,so,i,can,buy,cachetadas,and,all,that,good,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,but,hopefully,agarre,mil,baros,al,rato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,nvm,0,pesos,but,still,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,dijo,el,guayabo,el,maldito,vicio,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,damm,valgo,ya,ni,kiero,decir,de,todo,el,pinche,dinero,ke,traia,last,night,nomas,me,kedan,0,pesos,smh,,,,,,,,,,,,,,,,,,,,,
negative,i,hate,when,people,talk,shit,cuzs,i,drink,si,supieran,ke,sus,hijos,tan,igual,oh,piores,ha,,,,,,,,,,,,,,,,,,,,,,,
positive,finna,eat,el,recalentado,summ,tamales,and,posole,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,i,just,woke,up,but,santa,did,n't,got,me,shit,fuck,that,back,to,sleep,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,pero,shit,happens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,estas,viejas,ya,se,kieren,ir,a,la,disko,baile,same,shit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,anyways,tonight,i,ate,pososle,",",frijoles,charros,",",spaghetti,",",pollo,",",tostadas,",",gelatina,",",canela,and,idk,me,mas,lol,,,,,,,,,,,,,,,,,,,
negative,y,todo,para,ke,y,todo,para,ke,si,al,final,yo,perdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,eating,a,good,as,posole,ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ate,a,taco,pirata,but,all,i,really,want,is,some,tacos,de,vallehermoso,!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,aciendome,pendejo,atras,doing,the,agenda,at,work,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,naaaa,lol,i,do,n't,feel,like,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,siii,si,me,creo,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,jajaja,no,you,do,n't,cause,you,know,nothing,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,miss,you,too,!!!,:p,mmmmm,jajajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,heyy,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,hell,yea,primo,ya,saves,!!!,we,gone,make,this,money,just,give,me,a,few,years,and,we,'ll,go,big,,,,,,,,,,,,,,,,,,,
positive,i,like,talking,on,the,phone,for,a,good,while,better,than,texting,for,some,reason,jaja,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,@,buajajajj,love,you,to,prima,:p,looks,like,my,job,here,is,done,lol,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,@,@,lol,i,said,borrega,not,pelos,necios,xd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,@,@,buajajaja,i,'m,sorry,i,do,n't,speak,borrega,either,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,"""",@,:,why,are,@,and,@,against,me,today,?,:pensive_face:,"""",esque,no,hablan,con,borregas,lol,,,,,,,,,,,,,,,,,,,,,,
neutral,dale,mijo,",",no,cop,no,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,ayyy,watchu,know,about,that,jajaja,walking,around,la,plaza,with,a,bigass,cup,from,la,michoacana,,,,,,,,,,,,,,,,,,,,,,,,
positive,lol,i,still,remember,that,one,time,aaron,threw,a,cañon,at,the,guy,across,the,street,and,he,took,of,running,jajajsja,,,,,,,,,,,,,,,,,,,
neutral,quesadillas,and,the,originals,>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,both,of,my,sisters,know,the,lyrics,to,0,balazos,better,than,me,lol,pinches,chuntaras,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,got,my,income,done,new,time,for,class,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ironing,my,shirt,so,i,can,go,do,my,income,",",go,to,school,and,then,head,of,to,work,jaja,,,,,,,,,,,,,,,,,,,,,
positive,this,novela,looks,pretty,good,jajaja,#laviudanegra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,el,hotel,miramar,is,going,to,get,some,serious,business,after,this,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,waiting,for,them,to,present,el,chapo,and,is,almost,time,for,me,to,go,to,work,#fuck,,,,,,,,,,,,,,,,,,,,,,,,
neutral,what,?!?!?!?!,that,caught,el,chapo,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,god,i,love,whiskey,jajaja,#masters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,fuck,yea,done,with,my,part,jajaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,half,way,done,with,my,parts,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,well,probly,only,whiskey,",",una,carne,asada,",",la,familia,toda,junta,y,puros,corridos,hasta,el,amanecer,jajaja,,,,,,,,,,,,,,,,,,,,,,
positive,confleis,con,platano,",",narconovelas,",",what,could,be,better,after,a,long,day,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,watching,a,narconovela,after,working,out,haha,#else,ñordeloscielos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,naa,potna,i,got,some,stuff,to,take,care,of,today,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,estop,!!,still,cute,doe,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,and,even,worse,now,im,eating,cake,jajaj,im,such,a,fatass,today,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,that,was,the,scariest,0,hours,man,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,andale,por,borracha,:p,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,those,are,the,nights,i,live,for,",",good,friends,",",a,few,drinks,",",la,banda,tocando,and,a,smile,on,my,face,that,just,wont,go,away,,,,,,,,,,,,,
negative,damn,i,wish,they,would,have,let,the,banda,play,longer,than,just,half,an,hour,last,night,,,,,,,,,,,,,,,,,,,,,,,,
positive,had,a,pretty,good,night,with,some,pretty,good,friends,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,daaaam,that,sucks,lol,nimodo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,hoping,to,see,her,tonight,just,to,finish,of,my,day,right,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,ay,precious,!!!!,why,not,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,mensa,keep,telling,yourself,that,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,youre,welcome,liz,:),and,dont,trip,everything,always,works,out,in,the,end,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,lol,true,true,but,it,still,sucks,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,hangin,',with,the,goodie-goodies,loungin,',in,paradise,",",fuck,that,shit,",",i,wanna,tote,guns,and,shoot,dice,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,yesss,!!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,damn,i,love,listening,to,los,cardenales,de,nuevo,leon,y,el,poder,del,norte,at,night,,,,,,,,,,,,,,,,,,,,,,,,,
positive,hopefully,i,get,this,job,and,get,paid,good,so,i,can,take,my,mom,and,my,grandma,serenata,on,dia,de,las,madres,like,my,uncle,used,to,do,,,,,,,,,,,,
negative,i,wish,i,had,someone,special,this,valentines,day,so,i,can,take,a,mariachi,to,their,house,y,darle,serenata,#oneday,,,,,,,,,,,,,,,,,,,,
positive,even,if,i,have,to,go,eat,at,tacos,de,vallehermoso,by,myself,in,doing,something,!!!!,jajaja,,,,,,,,,,,,,,,,,,,,,,,,
neutral,me,i,want,was,coming,to,me,.......,the,world,chiko,and,everything,in,it,...,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,the,eyes,chiko,.....,they,never,lie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,holla,atcha,boy,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jaja,let,'s,hope,so,:d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,everyone,'s,always,telling,me,i,'m,a,good,person,but,like,naw,i,do,n't,believe,yall,jajaja,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,he,surprised,me,man,ni,yo,ni,mi,jefe,lo,conosiamos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,forreal,wey,i,thought,her,was,better,than,that,!,collazo,es,un,callejero,man,that,fool,can,fight,!!,,,,,,,,,,,,,,,,,,,,,
negative,daaaaaaaaamn,!!!!!!!,collazo,es,chingon,!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,let,'s,hope,it,'s,a,good,one,primo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,i,'m,pretty,happy,phone,is,finally,recognizing,the,spanish,words,i,use,with,the,swipe,mode,on,jaja,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajaj,naaaa,i,cant,estop,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,damn,i,love,music,man,i,dont,know,what,id,do,without,it,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,pa,que,te,enamores,inventare,un,millon,de,rimas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,hoy,vas,a,conquistar,to,lo,que,perdiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajja,ay,precious,!!!!,y,luego,ni,al,gym,vas,ya,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,jajaja,lies,you,always,lie,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,i,hope,it,gets,better,by,tomorrow,for,tios,party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,lol,i,could,n't,find,parking,and,then,it,started,to,rain,so,i,was,like,fuck,it,im,going,home,jaja,,,,,,,,,,,,,,,,,,,
neutral,should,i,go,workout,??,or,take,the,day,off,jajaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,buajajajaj,!!!!,awww,i,mssed,messing,with,you,prima,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,!!!!,are,you,turning,into,a,little,gordo,jajajaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,i,hope,you,havent,gained,too,much,weight,when,i,see,you,tomorrow,cause,of,chipotle,xd,,,,,,,,,,,,,,,,,,,,,,,
negative,@,fine,!!!!,dont,get,me,anything,then,!!!!,-_-,hater,!!,caca,head,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,nooooo,!!!!!,:(,okay,okay,i,got,it,!!,buy,me,one,like,an,hour,before,we,get,there,:d,jajaj,,,,,,,,,,,,,,,,,,,,
neutral,and,i,speak,spanish,",",conquistador,blood,in,me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,well,other,than,tres,leches,",",cheese,cake,is,the,best,cake,there,is,jajaj,and,then,its,chocoflan,:p,,,,,,,,,,,,,,,,,,,,
positive,@,one,day,you,'ll,have,some,good,tres,leches,or,chocoflan,and,youre,going,to,be,all,like,:o,this,is,great,!!!,jajajaj,,,,,,,,,,,,,,,,,
neutral,@,its,not,smooshy,its,moist,lol,ay,precious,maybe,you,just,havent,had,the,right,kind,of,tres,leches,or,chocoflan,,,,,,,,,,,,,,,,,,,,
positive,@,omg,are,you,serious,?!?!?,if,theres,anything,i,love,in,this,world,its,tres,leches,!!!,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,:o,!!!!,tampoco,?!?!,ay,precious,you,'re,missing,out,!!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajajja,ayy,precious,have,you,tried,the,chocolate,filled,gansitos,??,they,'re,sooooo,good,!!!,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,its,the,best,diet,every,!!!,:p,mejor,comete,unos,gansitos,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,vale,todos,los,dias,!!,except,holidays,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajaj,okay,okay,ill,wait,and,give,them,to,you,on,valentines,day,so,it,can,be,your,cheat,day,:p,,,,,,,,,,,,,,,,,,,,
positive,@,lol,as,a,reward,for,working,out,so,hard,(=,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,no,!!!!,do,n't,be,a,fatass,prima,xd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,ill,take,the,hookah,but,madrina,needs,to,make,a,tres,leches,cake,for,saturday,!!!,,,,,,,,,,,,,,,,,,,,,,,,
