neutral,Ayy,mando,alv,girl,kemah,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Ke,vamos,ir,ver,tigres,norte,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,We,hoeing,around,puede,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,"""",Yo,ke,hermosa,nomas,kuando,pinto,"""",(,simpa,),lmfao,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Lmao,jugo,vida,tenia,cocaina,sospecho,andamos,lokas,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Ke,karla,pa,reina,gay,lmfao,xD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Ya,pasaron,rt,canse,reirme,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Uta,ke,van,invitar,calibre,50,npw,lmao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Ay,ke,niña,tan,horrible,pasaron,verg,*,papas,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Dime,ke,kieres,dime,ke,adoras,dime,ke,piensas,akuerdo,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Wtf,lol,ok,ima,drink,summ,water,pa,ke,pase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,And,simpa,like,"""",cochina,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,I,said,"""",kiero,echar,churro,mota,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Lmao,pase,verga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Idk,wtf,gave,rt,ando,bien,happy,idk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Ni,duchi,gavana,shanet,mas,dulce,aroma,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Lmao,rn,laughing,mongolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Diciendole,amigo,ke,agrege,fb,chorros,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Simpa,pasa,v,****,I,swear,lmfao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Vayase,chingada,entonces,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Aunque,cualidades,quieran,casa,aunque,tome,medida,house,terraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Osea,hello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Y,digas,ke,I,ke,playa,shit,cuzs,ke,ver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Ami,vale,madre,ke,kieras,kon,ke,digas,chingaderas,I,'m,good,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Pero,'s,already,taken,wish,best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Cuzs,damm,idk,entro,curiosidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Fui,legal,....,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Los,ke,pelaron,2013,seguiran,pelando,2014,lmao,[,simpa,],,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Well,rn,I,'m,rr,cuzs,iso,mal,mole,idk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Watchin,movies,narkos,w,punks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Pero,fuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,And,food,ke,asian,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,So,I,guess,vamos,ir,ala,virgen,today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Con,dificil,ke,amor,....,perdiendome,lol,(,simpa,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Siempre,anda,jalando,greñas,pegandome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Now,cool,molesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,I,dont,feel,like,going,disko,dije,ke,si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,About,eat,mole,breakfast,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Ultimo,dia,año,corrieron,kasa,lol,npw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Just,woke,vez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,This,cruda,<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Tomorrow,going,virgen,w,people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Y,todavia,aka,w,people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,When,I,'m,drunk,I,always,say,I,nopal,head,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Ah,cafe,olla,ta,bien,bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,But,still,comer,enchiladas,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Nvm,hoy,abren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,So,finna,walk,asses,panaderia,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Pero,I,'m,goung,sleep,till,sun,comes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Everyone,singing,asta,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Do,n't,put,tragos,amrgo,licor,cuzs,ayi,si,valio,acabo,bottle,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Tonight,night,I,get,fucked,n't,give,fuck,bout,anything,ke,pase,ke,pase,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Lol,jammin,toda,mensa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Damm,frijoles,chile,good,af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,And,regresarme,aka,banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Aka,friends,dancing,shit,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,El,billete,pa,gastarlo,aprender,generarlo,vuelto,buena,tarea,saluda,pa,hermano,moreno,extraño,#chillinwithfam,,,,,,,,,,,,,,,,,,,,,,,,
negative,This,movie,badass,like,damm,ase,llorar,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,After,I,'m,gonna,go,home,drink,summ,hot,chocolate,bolillo,sleep,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Well,bañe,tomorrow,go,tamasopo,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Aveces,namas,kiero,poner,tape,abrirmelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Todos,close,shit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Idk,females,like,eyes,parecen,pinche,camaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,This,days,I,eat,damm,pura,mexican,food,;),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,I,'m,calm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lmao,ay,vienes,-.-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,This,girl,likes,pelo,'s,always,trying,get,jealous,-.-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,frijoles,salsa,huevo,flores,llevo,corte,jardin,#jammin,#pistiando,#0awite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Kuando,enojo,calientan,orejas,idk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Tiene,puro,porn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,ay,miro,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,nombre,mero,ptras,skool,smh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,ahuevo,dijo,perro,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,prestamelo,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,I,n't,understand,dad,rt,dice,ke,pelie,ke,kiero,luego,anda,ayi,regañando,ke,viejas,sobran,smh,,,,,,,,,,,,,,,,,,,,,
neutral,@,lmao,1.25,$,ke,pedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,prestame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,metro,fuck,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,camaro,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,pos,pa,vamos,house,party,sabes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,claro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,I,n't,like,I,come,home,luego,luego,ponen,limpiar,-.-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,lmao,vete,alv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,si,aka,ando,100,pura,vida,loka,sabes,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,So,I,buy,cachetadas,good,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,But,hopefully,agarre,mil,baros,rato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Nvm,40,pesos,still,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Dijo,guayabo,maldito,vicio,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Damm,valgo,kiero,decir,pinche,dinero,ke,traia,last,night,nomas,kedan,20,pesos,smh,,,,,,,,,,,,,,,,,,,,,,,,
negative,I,hate,people,talk,shit,cuzs,I,drink,si,supieran,ke,hijos,tan,igual,oh,piores,,,,,,,,,,,,,,,,,,,,,,,
positive,Finna,eat,recalentado,summ,tamales,posole,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,I,woke,santa,n't,got,shit,fuck,back,sleep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Pero,shit,happens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Estas,viejas,kieren,ir,disko,baile,shit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Anyways,tonight,I,ate,pososle,",",frijoles,charros,",",spaghetti,",",pollo,",",tostadas,",",gelatina,",",canela,idk,mas,lol,,,,,,,,,,,,,,,,,,
negative,Y,ke,ke,si,final,perdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Eating,good,posole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Ate,taco,pirata,I,really,want,tacos,vallehermoso,!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Aciendome,pendejo,atras,agenda,work,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,naaaa,lol,I,n't,feel,like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,siii,si,creo,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,jajaja,n't,cause,know,nothing,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,miss,!!!,:p,mmmmm,jajajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,heyy,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,hell,yea,primo,saves,!!!,We,gone,make,money,give,years,'ll,go,big,,,,,,,,,,,,,,,,,,,,,,,,
positive,like,talking,phone,good,better,texting,reason,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,@,buajajajj,love,prima,:p,looks,like,job,done,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,@,@,lol,I,said,borrega,pelos,necios,xD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,@,@,buajajaja,I,'m,sorry,I,n't,speak,borrega,either,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,"""",@,:,Why,@,@,today,?,:pensive_face:,"""",esque,hablan,borregas,lol,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Dale,mijo,",",cop,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,ayyy,watchu,know,jajaja,walking,around,plaza,bigass,cup,michoacana,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Lol,I,still,remember,one,time,aaron,threw,cañon,guy,across,street,took,running,jajajsja,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Quesadillas,originals,>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Both,sisters,know,lyrics,500,balazos,better,lol,pinches,chuntaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Got,income,done,new,time,class,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Ironing,shirt,I,go,income,",",go,school,head,work,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,This,novela,looks,pretty,good,jajaja,#LaViudaNegra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,El,hotel,miramar,going,get,serious,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Waiting,present,El,chapo,almost,time,go,work,#fuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,What,?!?!?!?!,That,caught,El,chapo,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,God,I,love,whiskey,jajaja,#masters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Fuck,yea,done,part,jajaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,half,way,done,parts,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Well,probly,whiskey,",",carne,asada,",",familia,toda,junta,puros,corridos,amanecer,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Confleis,platano,",",narconovelas,",",could,better,long,day,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Watching,narconovela,working,haha,#else,ñordeloscielos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,naa,potna,got,stuff,take,care,today,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,estop,!!,still,cute,doe,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,even,worse,im,eating,cake,jajaj,im,fatass,today,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,That,scariest,2,hours,man,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,andale,borracha,:p,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,nights,live,",",good,friends,",",drinks,",",banda,tocando,smile,face,wont,go,away,,,,,,,,,,,,,,,,,,,,,,,,
negative,damn,wish,would,let,banda,play,longer,half,hour,last,night,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Had,pretty,good,night,pretty,good,friends,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,daaaam,sucks,lol,nimodo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Hoping,see,tonight,finish,day,right,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,ay,precious,!!!!,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,mensa,keep,telling,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,youre,welcome,liz,:),dont,trip,everything,always,works,end,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,lol,true,true,still,sucks,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Hangin,',goodie-goodies,loungin,',paradise,",",Fuck,shit,",",I,wanna,tote,guns,shoot,dice,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,yesss,!!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Damn,I,love,listening,cardenales,nuevo,leon,poder,norte,night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,hopefully,get,job,get,paid,good,take,mom,grandma,serenata,dia,madres,like,uncle,used,,,,,,,,,,,,,,,,,,,,,,,,
negative,wish,someone,special,valentines,day,take,mariachi,house,darle,serenata,#OneDay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Even,I,go,eat,tacos,vallehermoso,something,!!!!,Jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Me,want,coming,.......,world,chiko,everything,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,The,eyes,chiko,.....,never,lie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Holla,atcha,boy,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jaja,let,'s,hope,:D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Everyone,'s,always,telling,I,'m,good,person,like,naw,I,n't,believe,yall,jajaja,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,surprised,man,Ni,Ni,jefe,conosiamos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,forreal,wey,thought,better,!,collazo,callejero,man,fool,fight,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Daaaaaaaaamn,!!!!!!!,Collazo,chingon,!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,let,'s,hope,'s,good,one,primo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,I,'m,pretty,happy,phone,finally,recognizing,Spanish,words,I,use,swipe,mode,jaja,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajaj,naaaa,cant,estop,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,damn,love,music,man,dont,know,id,without,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Pa,enamores,inventare,millon,rimas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,hoy,vas,conquistar,perdiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajja,ay,precious,!!!!,Y,luego,Ni,Al,gym,vas,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,jajaja,lies,always,lie,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,I,hope,gets,better,tomorrow,tios,party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,lol,I,could,n't,find,parking,started,rain,I,like,fuck,im,going,home,jaja,,,,,,,,,,,,,,,,,,,,,,,
neutral,go,workout,??,take,day,jajaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,buajajajaj,!!!!,awww,mssed,messing,prima,:P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,!!!!,turning,little,gordo,jajajaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,hope,havent,gained,much,weight,see,tomorrow,cause,chipotle,XD,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,fine,!!!!,dont,get,anything,!!!!,-_-,hater,!!,caca,head,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,nooooo,!!!!!,:(,okay,okay,got,!!,buy,one,like,hour,get,:D,jajaj,,,,,,,,,,,,,,,,,,,,,,,,
neutral,speak,Spanish,",",conquistador,blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,well,tres,leches,",",cheese,cake,best,cake,jajaj,chocoflan,:p,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,one,day,'ll,good,tres,leches,chocoflan,youre,going,like,:O,great,!!!,jajajaj,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,smooshy,moist,lol,ay,precious,maybe,havent,right,kind,tres,leches,chocoflan,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,omg,serious,?!?!?,theres,anything,love,world,tres,leches,!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,:o,!!!!,Tampoco,?!?!,Ay,precious,'re,missing,!!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajajja,ayy,precious,tried,chocolate,filled,gansitos,??,They,'re,sooooo,good,!!!,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,best,diet,every,!!!,:p,mejor,comete,gansitos,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,vale,dias,!!,Except,holidays,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajaj,okay,okay,ill,wait,give,valentines,day,cheat,day,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,reward,working,hard,(=,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,!!!!,n't,fatass,prima,xD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,ill,take,hookah,madrina,needs,make,Tres,leches,cake,Saturday,!!!,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,pos,duermete,jajaja,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajjaj,ay,precious,!!!!,Levantate,tremprano,mujer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,orale,I,think,I,might,go,like,11,12,:p,go,time,let,know,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,precious(,=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajja,'re,",",wrapped,fun,sized,packaging,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajja,I,love,olaf,'s,funny,xD,I,need,watch,I,get,home,:p,,,,,,,,,,,,,,,,,,,,,,,,
neutral,"""",Fuck,ill,stripper,awito,"""",lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,lol,chuntara,prima,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,My,prima,narkia,jajaja,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,fine,!!!,-_-,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,La,La,Na,Na,Na,Na,Na,Do,n't,trip,asi,va,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,sisisisiisiisisiisisiisiisis,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,yes,I,know,know,I,knew,;p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,cause,I,'ll,stick,figurative,tongue,:p,muajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,noooo,incredibly,horrible,idea,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,sana,sana,colita,rana,",",si,sana,hoy,sanara,mañana,(=,hope,feel,better,soon,presh,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,nooo,!!!,No,sweg,#estop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajjaajajaj,lil,bit,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaha,fine,!!!,You,'re,cool,-_-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajja,I,figured,:p,coolness,went,bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajjaj,yes,!!!,I,always,!!!,Lol,mmmm,:P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajjajaajja,joke,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajaja,nooo,!!!,Never,!!!,:p,mmm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jaja,get,twitter,!!,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Lol,turns,one,girls,planchas,kiosk,mall,related,jajjaa,PERRETT,!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,ora,jajajj,yea,man,I,need,see,'s,cuz,first,I,'ll,let,know,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,nigga,!!,Like,I,said,bro,get,mixtape,ready,I,'ll,see,I,make,moves,potna,,,,,,,,,,,,,,,,,,,,,,
neutral,Do,n't,trip,asi,va,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,lol,okay,okay,never,mind,jajaja,I,guess,'s,#loserproblems,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,ummm,.....,idk,lol,I,guess,I,never,got,chance,one,jaja,#MexicanProblems,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,mmmmm,never,bonfire,...,I,prefer,carne,asada,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Just,kilt,machacado,mom,made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Then,I,stood,I,might,still,Lil,tipsy,jajaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,I,'m,glad,n't,get,hangovers,family,though,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Last,night,finished,eating,grapes,took,shot,tequila,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,know,love,prima,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,'d,pretty,crunk,cousin,'s,showed,today,tia,'s,house,celebrate,new,year,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Damn,HEB,culo,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,pos,igual,!!,I,work,first,-_-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Hell,yea,free,lunch,;),I,got,like,jaja,taco,pirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,need,go,pick,car,tia,almas,house,right,since,drunk,ass,couldnt,drive,last,night,lol,,,,,,,,,,,,,,,,,,,,,,,
negative,Me,pops,tio,javier,fuck,drunk,lol,I,mean,drunk,fuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Got,text,carnalito,back,home,I,need,go,chill,tomorrow,since,I,got,day,work,;),lol,,,,,,,,,,,,,,,,,,,,,,
neutral,@,jajajajjaj,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jaja,I,know,'re,'re,one,billion,precious(,=,mom,would,call,callejera,shopping,?,Lol,'s,funy,,,,,,,,,,,,,,,,,,,,
positive,@,jajajajaja,mom,says,whenever,I,go,weekends,xD,I,think,'s,funny,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,precious,callejera,:o,jajaja,jkjk,yea,even,days,I,sleep,late,,,,,,,,,,,,,,,,,,,,,,,,,,
